taxi_group_name,driver_full_name,disabled,deleted,vehicle_brand,experience_group,awards,endurance_score,profitability_score,safety_adherence_score,efficiency_score,no_of_1_star_rating,no_of_2_star_rating,no_of_3_star_rating,no_of_4_star_rating,no_of_5_star_rating
Davidson-Hill,Annette Newman,0,0,14,3,0,-1.14116,-1.26298,-1.33529,-0.66404,19,33,61,3,14
Davidson-Hill,Gordon Wallace,0,0,0,3,0,-0.156399,-0.199017,-0.577625,0.486903,4,20,27,38,41
Davidson-Hill,Diana Spencer,0,0,13,1,0,-1.29054,-0.520368,-0.878943,-0.523363,1,5,16,58,41
"West, Russell and Davis",Eleanor Johnson,0,0,0,2,0,0.483057,1.32576,0.0136959,0.591491,25,40,68,-1,0
"West, Russell and Davis",Dawn Naylor,0,0,13,5,0,0.379448,0.44283,0.332795,0.296205,10,24,34,23,25
"West, Russell and Davis",Graham Wilson,0,0,5,3,0,0.1151,-0.640813,-1.37496,-1.52977,11,23,23,31,34
"West, Russell and Davis",Kathleen Owen,0,0,6,1,0,-1.16705,-0.92151,-0.940293,-0.152873,12,16,27,40,31
"West, Russell and Davis",Sean Singh,0,0,6,3,0,0.00113869,1.18368,0.755923,-1.66151,19,27,43,11,17
"West, Russell and Davis",Jonathan Scott,0,0,14,3,1,-0.713382,2.21862,-0.729526,2.87991,1,7,11,65,68
"West, Russell and Davis",Susan Hale,0,0,17,1,0,-0.0867513,-1.1254,-0.505143,-0.887269,5,3,14,62,60
"West, Russell and Davis",Alexander Jones,0,0,8,5,0,-0.280229,-1.12316,-0.487344,-0.40095,22,28,47,9,8
"West, Russell and Davis",Sam Spencer,0,0,12,6,0,-0.997584,-0.967152,-1.0191,-0.278995,14,12,29,33,33
"West, Russell and Davis",Billy Field,0,0,8,5,0,-0.426602,-0.686854,0.421308,0.50226,10,24,42,17,37
"West, Russell and Davis",Linda Cook,0,0,16,3,0,-1.08732,-0.771409,0.189265,-1.28409,-1,1,2,62,65
"West, Russell and Davis",Gemma Mistry,0,0,15,4,0,-0.0144768,1.36504,-1.16708,-0.35117,8,15,20,42,49
"West, Russell and Davis",Joel Stanley,0,0,1,3,0,-0.815675,-0.0352615,0.0234339,-0.632385,8,23,30,38,20
"West, Russell and Davis",Catherine Johnson,0,0,17,5,0,-0.572796,0.058381,0.872487,-1.63989,8,43,44,9,21
"West, Russell and Davis",Rebecca Kirby,0,0,13,1,0,-0.182164,0.355502,1.46834,-0.188652,19,45,57,8,9
"West, Russell and Davis",Laura Allen,0,0,8,4,0,-0.791324,0.406174,1.05266,-1.06142,4,15,25,61,50
"West, Russell and Davis",Emily Holmes,0,0,14,4,0,-0.924449,-1.52467,-0.798392,-0.896718,0,1,5,58,53
"West, Russell and Davis",Lucy Pearson,0,0,17,3,0,2.46211,-0.184162,-1.2319,-0.342305,-3,-2,5,52,59
"West, Russell and Davis",Elliot Stone,0,0,1,5,0,-0.759677,-0.137481,-0.172205,-0.629281,10,34,36,16,23
"West, Russell and Davis",Clare Hodgson,0,0,14,3,0,0.504369,-1.13904,-0.346577,0.304227,13,31,38,22,15
"West, Russell and Davis",Sian Myers,0,0,4,6,0,0.29384,-0.481868,-0.0913762,0.154962,7,26,40,25,21
"West, Russell and Davis",David Williams,0,0,12,2,0,0.0966382,0.432341,-0.379269,0.597835,6,16,30,25,24
"West, Russell and Davis",Yvonne Khan,0,0,12,2,0,1.21617,-0.841769,-0.794478,0.0196681,8,27,43,15,17
"West, Russell and Davis",Anne Miles,0,0,11,3,0,1.68767,-0.0364881,0.606955,-0.17087,16,39,47,14,20
"West, Russell and Davis",Tony Banks,0,0,11,3,0,1.62667,-0.0324881,0.444955,-0.10387,21,35,47,13,18
"West, Russell and Davis",Leonard Webb,0,0,12,2,0,-1.28197,-1.00207,-1.36616,-1.62027,12,24,19,42,42
"West, Russell and Davis",Holly Burton,0,0,14,3,1,-0.662755,3.14832,-1.80384,2.84318,2,2,4,47,52
"West, Russell and Davis",Maureen Duffy,0,0,12,3,0,-0.811636,-1.04664,-0.843314,-0.603904,22,47,51,4,8
"West, Russell and Davis",Abigail Payne,0,0,17,6,0,-0.699302,-0.718479,-0.372879,-0.764254,28,40,59,15,17
"West, Russell and Davis",Liam Miah,0,0,17,6,0,-1.20564,-0.662408,-1.03882,0.0875491,4,10,9,49,56
"West, Russell and Davis",Megan Cartwright,0,0,12,1,0,0.774542,-0.692255,-0.00456606,-1.26054,5,18,23,49,40
"West, Russell and Davis",Norman Atkins,0,0,10,5,0,-0.334534,-0.137033,-0.748975,-1.18217,19,39,45,19,21
"West, Russell and Davis",Maureen Pearce,0,0,9,6,0,0.732286,0.862202,1.47771,-0.0614742,15,27,31,23,23
"West, Russell and Davis",Adrian Wright,0,0,6,1,0,-1.16355,-1.07943,-1.12192,-0.106252,13,20,40,21,26
"West, Russell and Davis",Stacey Palmer,0,0,11,3,1,0.39584,-0.938429,0.75018,-0.639179,19,32,40,27,21
"West, Russell and Davis",Roy Jones,0,0,13,1,0,-0.535964,-0.930486,-0.667595,-0.964721,8,13,28,28,22
"West, Russell and Davis",Oliver Leach,0,0,10,5,0,1.63893,1.77761,-0.456766,0.655339,4,15,19,39,29
"West, Russell and Davis",Caroline King,0,0,8,2,0,-0.400505,-0.549672,-0.520339,0.481112,21,40,43,13,14
"West, Russell and Davis",Carl Wilkins,0,0,17,6,0,-0.696302,-0.877479,-0.325879,-0.878254,28,42,57,13,18
"West, Russell and Davis",Christopher Wilkinson,0,0,2,5,1,2.17069,2.72478,0.864837,1.00012,5,12,17,45,53
"West, Russell and Davis",Brenda Dunn,0,1,17,2,0,2.0914,-0.695811,-0.503916,-0.108562,9,19,26,38,21
"West, Russell and Davis",Allan Reynolds,0,0,0,5,0,-0.375171,0.711797,0.400947,1.52163,8,25,37,17,5
"West, Russell and Davis",Lucy Ross,0,0,2,3,0,1.03871,1.93869,1.74287,1.83623,2,8,11,49,65
"West, Russell and Davis",Rosemary Thomas,0,0,17,1,0,-0.517238,1.51814,1.3115,0.23279,21,34,43,13,25
"West, Russell and Davis",Lawrence Newton,0,0,10,3,0,-0.460209,-0.179964,1.02504,0.218036,15,36,36,26,36
"West, Russell and Davis",Eleanor Allen,0,0,5,2,0,-0.767029,0.406509,0.76907,0.0786667,20,39,49,5,13
"West, Russell and Davis",Georgina King,0,0,17,2,0,0.304952,0.793944,-0.0629243,-0.899992,17,31,35,34,37
"West, Russell and Davis",Bruce Ward,0,0,10,4,0,1.43889,0.946887,1.35329,-0.706231,18,29,53,13,17
"West, Russell and Davis",Jill Marsden,0,0,5,3,0,0.0370997,-0.570813,-1.38396,-1.47677,12,26,27,33,32
"West, Russell and Davis",Gareth Cooper,0,0,16,3,0,-1.16232,-0.822409,0.120265,-1.37109,-2,3,1,62,67
"West, Russell and Davis",Mathew Ward,0,0,17,2,0,1.03694,-0.0568607,0.160057,-1.34261,7,11,14,67,66
"West, Russell and Davis",Toby Donnelly,0,0,6,2,1,1.8354,1.05108,0.326177,1.02862,1,2,2,44,45
"West, Russell and Davis",Leslie Taylor,0,0,4,6,0,-0.558618,-1.07076,-0.787336,-0.653073,19,35,57,18,15
"West, Russell and Davis",Brenda Butcher,0,0,2,3,0,-0.903584,-0.0580149,-0.500793,-0.718385,6,17,27,42,37
"West, Russell and Davis",Norman Mills,0,0,2,3,1,1.4556,3.11873,0.767313,1.58272,1,9,15,62,52
"West, Russell and Davis",Justin Chan,0,0,2,1,0,-0.311297,0.151323,-0.321523,-0.0363004,14,20,39,13,28
"West, Russell and Davis",Stuart Frost,0,0,12,4,0,0.664359,1.30765,-0.114232,1.12393,2,14,23,35,41
"West, Russell and Davis",Tom Begum,0,0,6,5,0,0.898993,0.34073,-0.543972,-0.45395,17,30,48,13,14
"Kirby, Howard and Lewis",Abbie Lewis,0,0,0,2,0,-0.0852796,-0.405265,-0.983764,0.950433,21,42,61,8,12
"Kirby, Howard and Lewis",Charlotte Price,0,0,15,2,0,0.0942171,0.683118,1.27906,-1.2454,4,32,45,20,22
"Kirby, Howard and Lewis",Joshua Stevens,0,0,14,5,0,-0.963096,-1.51556,-1.13956,-1.68083,9,24,33,36,31
"Kirby, Howard and Lewis",Charlotte Holmes,0,0,17,3,0,-1.26927,-0.47831,0.32576,-1.23954,5,16,50,35,41
"Kirby, Howard and Lewis",Jane Richards,1,0,12,1,0,0.723542,-0.766255,-0.0535661,-1.33054,5,19,25,48,36
"Kirby, Howard and Lewis",Keith Lambert,0,1,6,1,0,0.287469,0.724114,0.0383993,1.14673,3,7,13,62,56
"Kirby, Howard and Lewis",Ellie Williams,0,0,14,5,0,-0.592121,-0.791731,-0.607309,-1.36261,7,34,30,18,16
"Kirby, Howard and Lewis",Sarah Howarth,0,0,3,2,0,0.867249,-0.102666,0.433338,-0.461294,12,31,39,12,12
"Kirby, Howard and Lewis",Mark Richards,0,0,9,5,0,0.0132359,-0.621827,0.0370063,0.719823,22,44,59,10,11
"Kirby, Howard and Lewis",Marion Bell,0,0,5,5,0,0.641848,0.888851,0.441985,-0.908533,10,45,65,7,22
"Kirby, Howard and Lewis",Lynn Haynes,0,0,0,5,0,-0.415739,0.915063,1.25763,1.31017,7,19,36,27,32
"Kirby, Howard and Lewis",Julie Wilson,0,0,17,2,0,0.770501,-0.124019,0.00282426,0.143945,11,29,51,7,16
"Kirby, Howard and Lewis",Nicholas Farrell,0,0,13,1,0,-0.894146,-0.724791,-1.14317,-0.702901,5,17,32,37,25
"Kirby, Howard and Lewis",Jamie Carter,0,0,17,1,0,0.443409,0.106448,0.110121,0.647491,11,29,51,23,20
"Kirby, Howard and Lewis",Bernard Morris,0,0,6,1,0,0.19458,-0.150141,0.118295,1.06759,18,33,30,31,24
"Kirby, Howard and Lewis",Harry Taylor,0,0,17,3,0,-0.56202,0.678295,1.06056,-0.653349,12,33,47,14,6
"Kirby, Howard and Lewis",Donald Curtis,0,0,0,2,0,0.386057,1.51476,-0.0323041,0.660491,26,41,67,1,0
"Kirby, Howard and Lewis",Sylvia Bates,0,0,15,1,0,-1.47925,-0.0213166,0.527239,-0.409397,11,30,44,23,25
"Kirby, Howard and Lewis",Sarah Reed,0,0,0,4,0,-0.277033,-0.330177,0.607284,-1.1095,17,31,61,9,12
"Kirby, Howard and Lewis",Sylvia Johnson,0,0,14,5,0,1.79659,-0.649868,0.446407,-1.26728,15,51,58,1,1
"Kirby, Howard and Lewis",Oliver O'Brien,0,0,11,2,0,-0.773147,-0.845645,-1.14254,-0.644557,27,33,58,2,6
"Kirby, Howard and Lewis",Elizabeth O'Brien,0,0,1,5,0,-0.0821839,0.38133,1.2447,-0.397206,6,23,44,14,14
"Kirby, Howard and Lewis",Mitchell Hawkins,0,0,11,3,0,0.751346,-0.658012,-0.128697,-0.83782,22,40,59,6,1
"Kirby, Howard and Lewis",Mohammad Miah,0,0,2,5,1,2.26579,1.36319,0.442752,1.0135,4,4,11,35,43
"Kirby, Howard and Lewis",Annette Faulkner,0,0,17,5,0,0.937138,-0.222754,0.443597,1.41912,0,7,8,51,51
"Kirby, Howard and Lewis",Leigh Davidson,0,0,12,1,0,0.443534,-0.0109293,0.120584,1.19454,12,16,28,31,31
"Kirby, Howard and Lewis",Sam Miles,0,0,17,5,0,-0.48561,-0.678101,-0.92186,-0.825853,9,27,31,30,43
"Kirby, Howard and Lewis",Mandy Hewitt,0,0,17,5,0,-0.208016,-1.04028,-0.670836,-0.484674,12,37,54,12,9
"Kirby, Howard and Lewis",Brett Turner,0,0,16,2,0,-0.133438,0.0596044,2.15568,0.124736,9,18,27,39,37
"Kirby, Howard and Lewis",Stuart Shaw,0,0,10,1,0,-0.301524,0.0406834,1.1192,-0.85051,27,27,59,11,17
"Kirby, Howard and Lewis",Hazel Marshall,0,0,11,1,0,-0.222711,-0.979584,-1.30233,0.926532,7,4,7,66,62
"Kirby, Howard and Lewis",Christian Birch,0,0,16,4,0,-0.1873,0.262686,1.27676,-1.31076,12,34,51,9,7
"Kirby, Howard and Lewis",Scott Schofield,0,0,6,3,0,0.379684,1.2494,-0.032761,0.447363,17,26,45,32,20
"Kirby, Howard and Lewis",Lisa Little,0,0,8,1,0,-1.59171,-1.25532,-1.3707,0.435953,9,18,36,33,34
"Kirby, Howard and Lewis",Craig Williams,0,0,1,2,0,0.177206,0.28107,-0.788323,0.938877,7,26,39,27,28
"Kirby, Howard and Lewis",Sara Green,0,0,12,2,0,0.0146496,0.0253925,-0.242251,0.554802,16,51,49,4,11
"Kirby, Howard and Lewis",Aimee Gardner,0,0,1,3,0,-0.20128,1.52782,-0.35566,0.138135,15,23,33,31,23
"Kirby, Howard and Lewis",Frank Akhtar,0,1,12,4,0,-0.401926,-1.00976,-1.00133,-1.35011,5,9,11,58,57
"Kirby, Howard and Lewis",Timothy Carter,0,0,17,5,0,0.284087,0.188058,-0.393277,1.08617,11,30,43,24,21
"Kirby, Howard and Lewis",Martin Vaughan,0,0,17,5,0,0.325146,-0.0455121,-0.416895,-0.287374,24,28,46,13,18
"Kirby, Howard and Lewis",Sally Wilson,0,0,17,4,0,-0.645569,-0.376159,-1.2182,0.508561,10,8,18,45,53
"Kirby, Howard and Lewis",Sharon Coles,0,0,11,3,0,0.510194,0.0427585,0.244939,0.321366,15,26,46,14,23
"Kirby, Howard and Lewis",Julian Bennett,0,0,13,1,0,1.49233,0.832834,0.110824,-0.605314,23,31,64,11,14
"Knight, Edwards and Nelson",Margaret Newton,0,0,17,1,0,-0.825323,-0.808634,-0.748376,-0.538706,2,8,9,49,52
"Knight, Edwards and Nelson",Lauren Bennett,0,0,17,2,0,0.624611,0.760618,0.926854,0.296535,12,24,40,26,33
"Knight, Edwards and Nelson",Lewis Byrne,0,1,11,6,0,1.03331,1.22228,3.50231,-1.48047,19,33,64,7,3
"Knight, Edwards and Nelson",Eric Jones,0,1,12,2,0,1.16717,-0.890769,-0.725478,0.108668,6,21,45,18,16
"Knight, Edwards and Nelson",Oliver Smith,0,0,17,1,0,-1.58147,-0.957207,-0.619427,0.672733,8,20,29,31,26
"Knight, Edwards and Nelson",Bethany Knight,0,0,1,6,1,2.18945,1.53997,0.689359,1.05468,2,6,13,47,61
"Knight, Edwards and Nelson",Alex Hale,0,0,14,2,0,-0.908186,-0.275503,-0.883269,-0.765662,10,14,19,44,40
"Knight, Edwards and Nelson",Martyn Stevenson,0,1,12,3,0,-1.12236,-0.687666,-1.47303,0.510972,8,12,22,46,35
"Knight, Edwards and Nelson",Leigh Porter,0,0,5,1,0,-0.0939879,0.780221,-0.40666,0.99688,7,18,32,29,26
"Knight, Edwards and Nelson",Sandra Atkins,0,0,15,4,0,1.12682,2.60108,-0.529504,-0.400587,14,19,37,12,22
"Knight, Edwards and Nelson",Gerard Hopkins,0,0,4,2,0,-0.811677,-1.76472,-1.45555,-1.84743,6,26,35,18,17
"Knight, Edwards and Nelson",Lynne Carpenter,0,0,15,2,0,0.119217,0.670118,1.37806,-1.3524,3,33,45,21,22
"Knight, Edwards and Nelson",Grace Roberts,0,0,12,6,0,-1.01658,-0.827152,-1.0401,-0.129995,14,16,28,33,35
"Knight, Edwards and Nelson",Derek Marsh,0,0,9,3,0,0.0462359,0.122971,-0.237967,1.8664,6,6,16,42,33
"Knight, Edwards and Nelson",Natalie Walters,0,0,12,1,0,-0.0697701,0.366458,-0.328454,1.10649,16,26,35,28,34
"Knight, Edwards and Nelson",Judith Watson,0,0,9,6,0,-0.608266,-0.531292,-0.29448,-1.12064,4,5,13,56,43
"Knight, Edwards and Nelson",Lorraine Roberts,1,0,12,1,0,0.581986,0.0213308,0.234233,1.87121,1,8,5,54,57
"Knight, Edwards and Nelson",Gavin Smith,0,0,8,4,1,3.2612,1.22074,0.864704,0.747511,3,17,16,36,36
"Knight, Edwards and Nelson",George Davies,0,1,3,5,1,0.334144,0.722622,-0.0956542,1.0803,1,3,5,50,61
"Knight, Edwards and Nelson",Mitchell Bailey,0,0,17,3,0,1.30165,2.27521,1.24055,-0.0167136,9,21,39,37,29
"Knight, Edwards and Nelson",Marcus Roberts,0,0,1,3,0,0.0757845,0.388396,-0.119077,0.135635,14,34,40,6,18
"Knight, Edwards and Nelson",Holly Thomas,0,0,17,1,0,0.464615,0.170528,0.919019,0.306948,10,30,39,28,37
"Knight, Edwards and Nelson",Beverley Mills,1,0,0,4,0,-1.15593,-1.59768,-0.955256,-1.15247,11,30,56,13,13
"Knight, Edwards and Nelson",Tracy O'Connor,0,0,16,3,0,-1.17432,-0.641409,0.272265,-1.36509,1,0,2,60,63
"Knight, Edwards and Nelson",Reece Ball,0,0,0,1,0,-0.152988,2.27745,-0.994044,2.60616,10,19,24,42,41
"Knight, Edwards and Nelson",Anne Payne,0,0,12,6,0,0.701241,-0.682408,0.0829207,0.23995,16,18,29,18,25
"Knight, Edwards and Nelson",Max Hopkins,0,0,6,6,0,-0.260486,-0.987002,-0.459879,0.111188,7,14,27,39,42
"Knight, Edwards and Nelson",Connor Patterson,0,0,0,1,0,-0.389798,-0.840978,-0.73059,-0.823026,19,36,69,13,14
"Knight, Edwards and Nelson",Paula Coates,0,0,10,1,0,-1.38464,-0.0250873,-0.800868,1.71302,11,22,25,43,31
"Knight, Edwards and Nelson",Patricia Potts,0,0,0,2,0,0.357057,1.42076,-0.0333041,0.492491,22,42,66,-2,0
"Knight, Edwards and Nelson",Helen Thomson,0,0,7,6,0,0.620398,-0.246875,0.279009,1.90021,6,36,41,17,19
Porter Group,Jordan Baker,1,0,0,1,0,-0.944565,-1.52957,-1.32983,-0.842785,13,18,33,40,36
Porter Group,Amelia Reid,0,0,15,6,1,-0.834048,2.52749,1.21504,1.52629,6,20,38,10,23
Porter Group,Megan Jones,0,0,3,6,0,-0.186596,-0.64338,-0.456871,1.06716,0,4,3,52,52
Porter Group,Anne Cox,0,0,6,6,1,0.327939,1.02889,1.48862,0.0386696,6,18,30,51,36
Porter Group,Joyce Wallace,0,0,5,3,0,-1.46426,-1.27101,-0.695758,-0.195444,23,29,45,21,23
Porter Group,Liam Williams,0,0,17,2,0,0.130558,0.423482,0.775616,0.512458,0,5,6,58,69
Porter Group,Connor Wood,0,0,12,5,0,1.23411,-0.108911,0.12784,0.756754,2,0,9,50,53
Porter Group,Andrea White,0,0,0,1,0,-0.356483,-0.95318,-0.851317,0.0785993,20,42,61,2,9
Porter Group,Jacob Donnelly,0,0,15,4,0,-1.62461,-1.16222,1.35491,-1.30534,14,21,36,23,24
Porter Group,Wayne Allen,0,0,0,1,0,-0.329798,-0.694978,-0.72659,-0.899026,19,35,67,13,17
Porter Group,Gail Thomson,0,0,14,3,0,-0.330897,-1.66405,-1.20761,-0.307341,13,31,41,15,20
Porter Group,Mohamed Thomas,0,0,17,4,0,-0.024124,-0.345947,0.130645,0.747876,10,12,41,38,32
Porter Group,Shannon Johnson,0,0,16,3,0,0.11412,1.8733,5.07837,-0.572593,11,36,41,31,30
Porter Group,Ashley Hamilton,0,0,0,1,0,-1.28478,-0.288933,-0.681277,-1.48939,10,26,41,26,21
Porter Group,Graeme Robinson,0,0,8,4,0,0.816443,-0.855909,-1.32483,0.105596,2,5,-1,50,50
Porter Group,Elizabeth Jones,0,0,10,5,0,1.50093,1.77461,-0.351766,0.578339,9,13,18,42,29
Porter Group,Aaron Lewis,0,0,12,1,0,-1.2313,-1.1449,-1.27864,0.774752,2,7,9,62,46
Porter Group,Owen Mellor,0,0,17,1,0,-1.92327,-2.02902,-0.684881,0.340299,0,12,3,45,57
Porter Group,Dale Ahmed,0,0,13,4,0,-0.923127,-0.499442,-1.03911,-0.534419,3,7,20,49,44
Porter Group,Duncan Moore,0,0,14,1,0,0.693161,-0.274167,-0.218077,-0.0178342,25,31,49,13,15
Porter Group,Gordon Hall,0,0,17,5,0,0.154393,0.828137,1.9528,-1.3204,14,27,50,13,13
Porter Group,Jake Jarvis,0,0,12,3,0,-0.319895,0.136016,-0.501692,1.96449,0,9,23,40,45
Porter Group,Karen Jenkins,0,0,14,1,0,-1.07801,-1.34299,-1.48003,1.34261,17,20,30,15,17
Porter Group,Rhys Robinson,0,0,12,4,0,1.15575,-2.22585,-2.15858,-1.29968,20,27,33,14,19
Porter Group,Guy Miller,0,0,3,5,1,0.368067,1.19636,-0.154103,1.48207,2,-1,3,52,71
Porter Group,Kate Begum,0,0,0,5,0,0.108824,0.0212085,-0.540312,1.31801,16,23,32,40,27
Porter Group,Michael Edwards,0,0,5,3,0,2.87011,1.17169,-0.482734,-0.631212,13,40,49,7,8
Porter Group,Alan Adams,0,0,6,4,1,0.839513,0.2383,1.01443,0.370001,4,9,21,55,58
Porter Group,Jordan Pearce,0,0,17,1,0,0.928234,-0.0346623,1.18368,-1.36302,22,22,55,12,9
Porter Group,Abigail Carey,0,0,13,1,0,0.0668456,-0.470401,-0.207849,-0.507554,17,15,61,13,6
Porter Group,Shannon Turner,0,0,14,1,0,-0.380621,-0.980246,-0.963256,-0.883323,14,24,34,29,33
Porter Group,Michael Godfrey,0,0,17,2,0,-0.689714,-0.455635,-0.369349,-0.777616,1,7,10,45,54
Porter Group,Jeremy Connor,1,0,8,5,0,-0.848343,-1.5762,-0.570619,-1.65051,17,32,57,8,17
Porter Group,Jordan Page,0,0,17,3,0,3.87868,0.408529,-0.870705,-0.273169,8,26,32,32,13
Porter Group,Martin Jones,0,0,4,6,0,-0.535618,-1.00076,-0.864336,-0.550073,20,37,59,15,16
Porter Group,Jane Sharp,0,0,6,6,0,0.693114,-0.24164,-0.112873,1.20142,11,15,43,27,25
Porter Group,Marc Mitchell,0,1,12,1,0,1.86356,-0.974977,-1.79913,-1.75969,1,11,13,55,47
Porter Group,Graham Cook,0,0,13,4,0,-1.07185,-0.975218,0.593886,-0.162217,12,31,39,14,21
Porter Group,Luke Dodd,0,0,8,1,0,-0.405956,-0.423221,-0.490724,1.40122,4,12,14,46,29
Porter Group,Joanne Turner,0,1,0,2,0,0.217989,0.404269,2.14916,-0.927223,17,31,43,13,8
Porter Group,Dominic Thompson,0,0,9,6,0,0.750286,0.913202,1.62271,-0.0914742,15,24,26,27,25
Porter Group,Eric Johnson,0,0,9,1,0,1.09749,0.467064,0.416568,-0.409396,20,40,44,14,17
Porter Group,Charlie Evans,0,0,0,3,0,-1.55544,-1.02421,0.544399,-1.0706,2,7,2,67,68
Porter Group,Garry Turnbull,0,0,14,3,0,0.0226495,-0.339142,-0.322807,0.361225,22,33,47,15,23
Porter Group,Jodie Thompson,0,0,17,5,0,0.974824,0.734797,0.382696,0.0593897,15,20,38,24,22
Porter Group,Christian Gardner,0,0,13,1,0,-1.19012,-0.454803,0.604097,-1.17455,21,40,54,12,7
Porter Group,Frank Glover,0,0,17,1,0,-1.03485,-0.887256,-0.29293,-0.925234,4,5,8,58,53
Porter Group,Roger Dunn,0,0,17,6,0,-1.14164,-0.793408,-1.18182,0.146549,1,10,10,49,52
Porter Group,Karen Stanley,0,0,11,2,0,-0.903271,-0.77696,-0.900641,0.294621,19,28,33,13,22
Porter Group,Sam Jones,0,0,15,3,0,-0.0327422,0.437094,0.290728,0.0880439,10,15,31,30,41
Porter Group,Dean Reid,0,0,6,2,0,0.327743,0.0777989,0.0591852,1.0229,13,23,26,45,44
Porter Group,Glen Owen,0,0,0,3,0,-0.0833986,-0.211017,-0.655625,0.631903,1,22,30,39,38
Porter Group,Jane Smith,0,0,14,3,0,-0.0890951,0.142906,-0.223737,1.16035,8,18,23,41,41
"Morrison, Holt and Warren",Ashley Lord,0,0,1,5,0,-0.0761839,0.356331,1.2617,-0.410206,9,25,45,18,20
"Morrison, Holt and Warren",Fiona Harris,0,0,17,1,0,2.36435,0.206567,0.183865,-0.192546,8,17,24,50,43
"Morrison, Holt and Warren",Heather Lane,0,0,1,5,0,-0.249496,1.34593,0.821126,-0.0142615,14,13,23,26,31
"Morrison, Holt and Warren",Frederick Mills,0,0,12,5,0,0.408389,0.727735,-0.0967184,0.896328,10,7,32,39,29
"Morrison, Holt and Warren",Benjamin Powell,0,0,0,4,0,0.0774914,-0.0697039,0.956784,-1.02312,10,38,28,26,27
"Morrison, Holt and Warren",Max Bryan,0,1,9,2,0,-0.573139,-1.09487,-0.69413,0.479296,15,25,35,20,26
"Morrison, Holt and Warren",Wendy Hale,0,0,12,6,0,-1.30026,-1.26666,-1.20722,-0.309363,0,3,4,72,46
"Morrison, Holt and Warren",Ruth Martin,0,0,16,3,0,-0.29427,-0.0438204,0.921223,-0.536796,18,38,52,11,10
"Morrison, Holt and Warren",Jamie Gray,0,0,14,3,1,-0.846382,2.18662,-0.746526,2.79391,2,7,10,68,68
"Morrison, Holt and Warren",Adrian Fisher,0,1,15,6,0,-0.781871,-0.924337,2.52217,-0.533316,2,5,6,58,48
"Morrison, Holt and Warren",Elliott Brown,0,0,13,6,0,-0.246378,-0.0396662,0.418083,-0.917837,15,35,58,3,11
"Morrison, Holt and Warren",Toby Ali,0,0,6,5,0,-0.023098,0.369612,-0.890213,-0.592798,5,4,11,57,57
"Morrison, Holt and Warren",Louis Payne,0,0,12,4,0,2.49839,0.229139,-1.11733,-2.1542,9,7,16,38,48
"Morrison, Holt and Warren",Roger Davies,0,0,17,6,0,0.107236,0.407724,-0.222849,1.8285,5,6,17,53,60
"Morrison, Holt and Warren",Bethan Johnson,0,0,14,5,0,-0.482121,-0.795731,-0.594309,-1.35961,7,37,32,16,15
"Morrison, Holt and Warren",Duncan Patel,0,0,8,5,0,-0.430916,-0.869323,2.18299,-1.23482,17,32,51,13,17
"Morrison, Holt and Warren",Sharon Thomas,0,0,5,5,0,0.323831,0.0400668,-0.512726,-1.13907,12,28,43,24,26
"Morrison, Holt and Warren",Joshua Murray,0,0,17,1,0,0.765658,0.416509,0.619974,0.116942,5,12,20,47,43
"Morrison, Holt and Warren",Ronald Barker,0,0,0,5,0,0.0294914,1.66585,0.965439,-1.71669,10,18,39,28,24
"Morrison, Holt and Warren",Kimberley Smith,0,0,9,1,0,0.330958,0.12936,0.356204,0.360884,10,25,35,18,28
"Morrison, Holt and Warren",Bethan Warner,0,0,12,2,0,-0.539354,-0.248717,-0.605368,0.571527,7,11,5,63,50
"Morrison, Holt and Warren",Valerie Day,0,0,1,4,0,-0.0618801,1.35022,-0.188748,1.9399,11,25,45,33,32
"Morrison, Holt and Warren",Billy Fowler,0,0,17,2,0,0.0124537,-1.90041,-0.730387,-0.881289,19,39,53,13,15
"Morrison, Holt and Warren",Charlie Carr,0,0,9,5,0,0.00828669,-0.732238,-0.937994,-1.87208,9,19,24,36,41
"Morrison, Holt and Warren",Roy Wilson,0,0,3,4,0,-0.667735,-0.380419,1.09739,0.677715,1,14,17,36,44
"Morrison, Holt and Warren",Kyle Holmes,0,1,1,4,1,-0.0644883,0.32844,0.521051,1.86108,6,7,1,55,58
"Morrison, Holt and Warren",Stewart Gray,0,0,6,1,0,-0.0667905,1.6716,-0.445125,-0.0276306,0,0,3,59,64
"Morrison, Holt and Warren",Kate Barrett,0,0,6,1,0,-0.841813,0.237108,-0.510528,0.75841,9,27,43,28,26
"Morrison, Holt and Warren",Jeffrey Whitehead,0,0,1,5,0,-1.06902,-0.882971,-1.21957,-0.111956,10,9,27,33,36
"Morrison, Holt and Warren",Kathryn Hardy,0,0,14,5,0,-0.434738,-1.06229,-0.187307,-0.439676,16,33,53,19,11
"Morrison, Holt and Warren",Jodie Reynolds,0,1,12,3,0,0.502151,-0.204394,-1.07521,-0.753317,16,52,50,8,5
"Morrison, Holt and Warren",Lesley Bennett,0,0,17,5,0,0.289146,-0.0845121,-0.474895,-0.299374,23,26,42,12,16
"Morrison, Holt and Warren",Hayley Williams,0,0,17,2,0,0.922216,0.132879,0.283113,-1.11183,19,43,57,3,4
"Morrison, Holt and Warren",Lewis Shepherd,0,1,5,3,0,-0.347348,0.661625,0.440765,1.12624,2,13,14,47,38
